place_id,rating,lat,long,day,open_time,close_time,type_title_list
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,"08:00","16:00",finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,"08:00","16:00",atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,"08:00","16:00",bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,"08:00","16:00",establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,"08:00","16:00",finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,"08:00","16:00",atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,"08:00","16:00",bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,"08:00","16:00",establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,"08:00","16:00",finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,"08:00","16:00",atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,"08:00","16:00",bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,"08:00","16:00",establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,"08:00","16:00",finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,"08:00","15:00",atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,"08:00","15:00",bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,"08:00","15:00",establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,"08:00","15:00",finance
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,"06:00","21:00",store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,"06:00","21:00",store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,"06:00","21:00",store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,"06:00","21:00",store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,"06:00","21:00",store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,"06:00","21:00",establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,"06:00","21:00",food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,"06:00","21:00",grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,"06:00","21:00",store
