place_id,rating,lat,long,day,open_time,close_time,type_title
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,900,1700,atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,900,1700,bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,900,1700,establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,2,900,1700,finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,900,1700,atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,900,1700,bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,900,1700,establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,3,900,1700,finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,900,1700,atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,900,1700,bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,900,1700,establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,4,900,1700,finance
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,900,1600,atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,900,1600,bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,900,1600,establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,5,900,1600,finance
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,0,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,1,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,2,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,700,2200,grocery_or_supermarket
